customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Cuentas_Diarias
1338-cecee,no,male,0,yes,yes,41,yes,yes,dsl,no,yes,yes,no,yes,no,one year,no,bank transfer (automatic),68.5,2839.95,2.28
1342-jpnki,yes,male,0,no,no,10,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),86.05,834.1,2.87
1343-ehpyb,yes,male,0,yes,no,63,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,103.4,6603.0,3.45
1345-gkdzz,no,male,0,no,yes,6,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.55,128.6,0.65
1345-zukid,no,male,0,no,no,14,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.35,324.8,0.64
1346-pjwtk,no,male,0,yes,no,61,yes,no,fiber optic,no,yes,yes,yes,no,yes,month-to-month,no,credit card (automatic),94.15,5731.85,3.14
1346-ufhax,no,female,0,no,no,13,yes,yes,fiber optic,yes,no,no,no,no,no,month-to-month,yes,credit card (automatic),80.0,1029.35,2.67
1347-kttta,no,male,0,yes,no,64,yes,no,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,credit card (automatic),102.45,6654.1,3.42
1349-wxngg,yes,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),20.05,20.05,0.67
1352-hnsaw,no,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),115.6,8220.4,3.85
1352-vhkaj,no,male,0,yes,yes,27,yes,yes,dsl,no,no,no,yes,yes,yes,month-to-month,no,bank transfer (automatic),71.6,1957.1,2.39
1353-ghzos,no,male,0,yes,no,22,yes,no,dsl,yes,no,no,no,yes,no,one year,yes,bank transfer (automatic),59.75,1374.35,1.99
1353-ljwem,no,male,0,no,no,11,yes,no,dsl,no,yes,yes,yes,no,no,month-to-month,yes,electronic check,60.9,688.5,2.03
1354-yzfnb,no,male,0,yes,yes,4,yes,no,no,no,no,no,no,no,no,two year,no,credit card (automatic),19.55,68.8,0.65
1355-kusbg,no,female,0,yes,yes,7,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,48.8,349.8,1.63
1356-mkysk,no,male,0,no,no,6,yes,no,dsl,yes,no,yes,yes,yes,yes,month-to-month,no,credit card (automatic),78.65,483.3,2.62
1357-bijki,no,male,0,yes,no,50,yes,yes,fiber optic,no,yes,no,no,yes,yes,one year,yes,electronic check,98.25,4858.7,3.28
1357-mvdoz,no,male,0,yes,yes,11,yes,no,dsl,no,no,yes,no,yes,no,month-to-month,yes,bank transfer (automatic),59.65,683.25,1.99
1360-jyxkq,no,female,1,yes,no,54,yes,no,fiber optic,no,no,yes,yes,yes,yes,one year,yes,electronic check,99.1,5437.1,3.3
1360-rcyrt,no,male,0,yes,yes,23,no,no,dsl,no,no,no,yes,no,no,month-to-month,yes,bank transfer (automatic),30.35,678.75,1.01
1360-xfjmr,no,female,0,yes,no,67,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,credit card (automatic),109.7,7344.45,3.66
1363-txlsl,yes,male,1,yes,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.3,70.3,2.34
1370-aqyem,no,male,0,yes,yes,5,yes,no,fiber optic,yes,no,yes,no,no,yes,month-to-month,yes,mailed check,90.35,434.5,3.01
1370-ggawx,no,female,0,no,no,46,yes,yes,fiber optic,no,yes,yes,no,no,yes,one year,yes,electronic check,94.15,4408.45,3.14
1371-dwpaz,no,female,0,yes,yes,0,no,no,dsl,yes,yes,yes,yes,yes,no,two year,no,credit card (automatic),56.05,0.0,1.87
1371-ojcek,no,female,0,no,no,48,yes,yes,no,no,no,no,no,no,no,one year,no,bank transfer (automatic),24.35,1133.7,0.81
1371-wepds,no,male,1,yes,no,40,yes,no,dsl,no,no,no,no,no,yes,one year,no,electronic check,55.8,2283.3,1.86
1373-orviz,yes,female,0,yes,yes,11,yes,yes,dsl,no,no,no,yes,no,yes,month-to-month,yes,electronic check,66.35,740.8,2.21
1374-dmzui,yes,female,1,no,no,4,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.3,424.45,3.14
1376-hhbdv,no,female,0,no,no,30,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,48.8,1536.75,1.63
1379-frveb,no,male,0,no,yes,15,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,91.0,1430.05,3.03
1383-ezrwl,yes,female,0,no,no,7,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.05,164.85,0.67
1384-rcuxw,no,male,0,no,no,16,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,mailed check,80.55,1248.9,2.68
1385-tqozw,no,female,0,no,no,9,yes,no,no,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),20.45,147.55,0.68
1386-zikuv,no,male,0,no,no,7,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,18.95,130.55,0.63
1389-cxmlu,yes,male,1,no,no,3,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,no,electronic check,91.05,289.1,3.03
1389-wnuib,no,female,0,yes,yes,20,yes,yes,dsl,yes,no,no,no,yes,yes,one year,no,bank transfer (automatic),76.0,1588.75,2.53
1391-ubdar,no,male,0,no,no,11,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,no,electronic check,72.9,818.45,2.43
1393-imkzg,no,female,0,no,no,1,yes,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,95.85,95.85,3.2
1394-suiuh,no,female,1,yes,no,44,yes,no,fiber optic,yes,yes,no,yes,no,no,month-to-month,yes,electronic check,85.15,3670.5,2.84
1395-ofuwc,no,male,0,yes,yes,43,no,no,dsl,no,yes,no,no,no,no,month-to-month,no,credit card (automatic),29.3,1224.05,0.98
1395-qouwc,no,female,0,yes,yes,22,yes,no,dsl,no,yes,no,no,yes,yes,one year,yes,bank transfer (automatic),69.5,1498.2,2.32
1395-wswxr,no,male,0,no,no,24,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,20.75,487.05,0.69
1396-qwfbj,yes,female,0,yes,yes,21,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),74.05,1565.7,2.47
1397-xkkwr,no,male,0,no,no,7,no,no,dsl,yes,no,yes,no,no,no,one year,no,mailed check,35.3,264.8,1.18
1399-oupjn,no,female,0,yes,yes,57,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),19.75,1272.05,0.66
1399-ubqiu,no,male,0,no,no,11,yes,no,dsl,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,69.35,712.25,2.31
1400-mmyxy,yes,male,1,yes,no,3,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,105.9,334.65,3.53
1400-wivll,no,male,0,yes,no,57,yes,yes,fiber optic,no,no,yes,yes,yes,yes,two year,no,electronic check,107.95,5969.85,3.6
1401-fthfq,no,male,0,yes,yes,23,yes,no,no,no,no,no,no,no,no,one year,yes,credit card (automatic),20.0,445.3,0.67
1402-pthgn,no,female,0,yes,yes,18,yes,no,dsl,yes,yes,no,yes,no,no,one year,yes,mailed check,61.5,1087.45,2.05
1403-gyafu,no,male,0,yes,yes,70,yes,no,no,no,no,no,no,no,no,two year,no,credit card (automatic),20.05,1360.25,0.67
1403-lklik,no,female,0,yes,yes,33,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,20.1,579.4,0.67
1406-puqvy,no,male,0,no,yes,1,yes,no,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,49.9,49.9,1.66
1407-digzv,no,female,0,yes,yes,3,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.1,52.0,0.64
1409-phxtf,no,male,1,yes,no,54,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,electronic check,110.45,6077.75,3.68
1410-rscmr,no,male,0,yes,yes,7,yes,no,dsl,yes,no,yes,yes,no,yes,month-to-month,yes,credit card (automatic),71.35,515.75,2.38
1414-yadcw,no,male,0,yes,no,70,yes,no,fiber optic,yes,yes,no,yes,no,no,two year,no,bank transfer (automatic),84.6,5706.2,2.82
1415-yfwlt,yes,female,1,no,no,1,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,89.3,89.3,2.98
1421-hcerk,no,male,1,yes,no,30,yes,yes,fiber optic,yes,yes,yes,yes,yes,no,month-to-month,yes,bank transfer (automatic),105.7,3181.8,3.52
1422-dgubx,no,male,0,yes,no,32,yes,yes,fiber optic,no,no,no,yes,no,no,one year,yes,electronic check,79.25,2619.15,2.64
1423-bmpbq,no,female,0,yes,yes,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,19.0,19.0,0.63
1427-gopmo,no,male,0,no,no,57,yes,yes,fiber optic,no,no,no,no,yes,no,one year,yes,electronic check,86.9,4939.25,2.9
1427-versm,no,female,0,yes,no,56,yes,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,98.7,5669.5,3.29
1428-gtbjj,yes,male,0,no,no,11,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,74.55,824.75,2.48
1428-iedpr,no,male,0,no,no,52,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,electronic check,109.3,5731.4,3.64
1428-qpool,no,female,0,yes,yes,65,yes,yes,dsl,yes,yes,no,yes,yes,yes,two year,yes,bank transfer (automatic),82.5,5215.1,2.75
1429-uyjsv,no,female,0,no,no,12,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.7,260.9,0.66
1430-sfqsa,no,male,0,no,no,29,no,no,dsl,yes,no,no,yes,no,no,one year,no,mailed check,35.6,1072.6,1.19
1431-aidjq,no,male,0,yes,yes,33,yes,no,dsl,no,yes,yes,yes,yes,yes,two year,no,credit card (automatic),82.1,2603.1,2.74
1431-cywmh,no,female,0,yes,yes,22,yes,no,no,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),19.05,454.05,0.64
1432-fpaxx,yes,female,0,no,no,29,no,no,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,30.6,856.35,1.02
1436-zmjan,no,female,0,yes,no,10,yes,no,dsl,no,no,yes,no,yes,yes,month-to-month,yes,credit card (automatic),67.8,653.15,2.26
1439-lcgvl,no,female,0,yes,no,26,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.2,459.6,0.64
1442-bqpvu,no,female,0,no,no,13,no,no,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,29.15,357.15,0.97
1442-okrje,no,male,0,yes,yes,66,yes,no,fiber optic,yes,yes,yes,no,yes,yes,one year,yes,bank transfer (automatic),103.15,7031.3,3.44
1444-vvsgw,yes,male,0,yes,no,70,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,no,credit card (automatic),115.65,7968.85,3.86
1447-giqmr,yes,male,0,yes,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.15,69.15,2.31
1447-pjgga,yes,female,0,no,no,57,yes,no,fiber optic,no,no,yes,no,yes,yes,two year,yes,electronic check,95.25,5464.65,3.18
1448-cywkc,no,female,0,yes,yes,58,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,credit card (automatic),105.2,6225.4,3.51
1448-pwkye,yes,male,0,yes,yes,1,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,80.0,80.0,2.67
1449-xqemt,yes,male,0,no,no,3,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,19.8,58.15,0.66
1450-galxr,yes,female,0,no,no,10,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,98.5,1058.25,3.28
1450-skcvi,yes,female,0,no,no,56,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,73.85,4092.85,2.46
1452-kiovk,no,male,0,no,yes,22,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,credit card (automatic),89.1,1949.4,2.97
1452-uzosf,no,male,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,no,two year,yes,credit card (automatic),106.1,7548.6,3.54
1452-voqch,no,male,0,no,no,1,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.1,75.1,2.5
1452-xrsjv,no,female,0,yes,yes,39,yes,no,dsl,yes,no,no,no,no,no,month-to-month,no,credit card (automatic),51.05,2066.0,1.7
1453-rzfon,no,female,0,no,yes,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,no,mailed check,49.9,49.9,1.66
1455-esiqh,yes,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,89.1,89.1,2.97
1455-hfbxa,no,male,0,yes,no,52,yes,yes,fiber optic,yes,no,yes,yes,no,no,two year,yes,credit card (automatic),91.6,4627.8,3.05
1455-ugqvh,yes,male,0,yes,no,10,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,98.5,1037.75,3.28
1456-twcgb,no,male,0,no,no,4,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,mailed check,49.25,208.45,1.64
1459-qnfqt,no,male,0,yes,yes,70,no,no,dsl,yes,no,yes,yes,yes,yes,two year,no,bank transfer (automatic),59.5,4144.8,1.98
1460-uzprj,no,male,0,yes,no,60,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.95,1258.15,0.66
1465-lntlj,no,male,1,yes,no,8,yes,no,dsl,no,no,yes,yes,no,yes,month-to-month,yes,credit card (automatic),64.4,581.7,2.15
1465-vindh,yes,female,0,yes,yes,10,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,credit card (automatic),102.1,1068.85,3.4
1465-wczvt,no,female,0,yes,yes,3,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.65,60.65,0.65
1468-defnc,no,male,1,yes,yes,64,yes,yes,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),24.4,1548.65,0.81
1469-lbjqj,no,female,0,yes,no,66,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,105.2,6936.85,3.51
1470-psxnm,no,male,0,yes,yes,49,yes,yes,fiber optic,no,yes,yes,no,yes,no,one year,yes,electronic check,93.65,4520.15,3.12
1471-giqkq,no,female,0,no,no,1,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,49.95,49.95,1.66
1472-tncwl,no,male,0,no,yes,36,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,94.7,3512.5,3.16
1474-juwsm,no,female,0,yes,no,58,yes,yes,dsl,yes,no,no,yes,no,yes,one year,yes,electronic check,68.4,3972.25,2.28
1475-vwvdo,no,male,0,no,no,7,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,74.9,490.55,2.5
1478-vpoad,no,female,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,43.8,43.8,1.46
1480-bkxga,no,male,1,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),116.05,8404.9,3.87
1480-ivevr,no,male,1,yes,no,35,yes,yes,fiber optic,no,no,yes,no,no,no,one year,yes,bank transfer (automatic),81.6,2815.25,2.72
1481-zuwza,yes,male,0,no,no,28,yes,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,yes,credit card (automatic),94.5,2659.4,3.15
1482-oxzsy,no,male,0,no,no,30,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),100.4,2936.25,3.35
1485-ydhmm,no,male,0,yes,yes,52,yes,yes,fiber optic,no,yes,no,yes,no,yes,month-to-month,yes,bank transfer (automatic),93.25,4631.7,3.11
1488-pbljn,no,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),116.85,8477.7,3.9
1488-sysfc,no,male,0,yes,yes,31,yes,no,no,no,no,no,no,no,no,month-to-month,yes,electronic check,20.65,702.05,0.69
1492-kgeth,no,male,0,yes,yes,70,yes,yes,dsl,yes,yes,yes,yes,no,yes,one year,no,bank transfer (automatic),78.35,5445.95,2.61
1492-qgclu,no,male,0,yes,yes,53,yes,yes,dsl,yes,no,yes,yes,yes,yes,month-to-month,no,electronic check,85.7,4616.1,2.86
1493-amtie,yes,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),20.2,20.2,0.67
1494-ejzdw,no,female,0,yes,yes,10,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,20.15,220.8,0.67
1496-ggsuk,yes,female,1,no,no,1,no,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,25.7,25.7,0.86
1498-dqnrx,no,female,0,yes,no,29,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.85,573.05,0.66
1498-nhtlt,no,male,0,yes,yes,59,yes,no,dsl,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,86.75,5186.0,2.89
1501-sghbw,yes,male,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,45.85,81.0,1.53
1502-xfcvr,yes,female,0,no,no,58,yes,no,fiber optic,yes,yes,yes,no,yes,yes,one year,yes,electronic check,106.45,6145.85,3.55
1506-yjtyt,no,male,0,yes,yes,45,yes,yes,dsl,yes,yes,no,yes,yes,no,two year,no,credit card (automatic),73.85,3371.0,2.46
1508-dfxcu,no,male,0,no,no,12,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,81.45,912.0,2.72
1513-xnpph,yes,female,0,no,no,12,yes,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,electronic check,89.4,1095.65,2.98
1518-omdik,no,male,0,yes,no,33,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),44.55,1462.6,1.48
1518-vowav,yes,female,0,no,no,9,yes,no,dsl,yes,yes,no,no,yes,yes,month-to-month,yes,electronic check,74.65,703.55,2.49
1522-vvdmg,yes,male,0,yes,yes,7,yes,no,fiber optic,no,yes,no,yes,yes,no,month-to-month,yes,electronic check,89.75,608.8,2.99
1525-lnloj,no,male,0,yes,yes,66,yes,yes,dsl,no,no,yes,no,yes,no,two year,yes,bank transfer (automatic),63.3,4189.7,2.11
1527-sxdpn,yes,male,0,yes,yes,52,yes,yes,fiber optic,no,no,yes,yes,no,yes,two year,yes,bank transfer (automatic),96.25,4990.25,3.21
1530-ztdoz,no,female,0,yes,no,49,no,no,dsl,yes,no,no,no,yes,no,month-to-month,no,bank transfer (automatic),40.65,2070.75,1.36
1534-oulxe,no,female,0,yes,yes,61,yes,no,dsl,yes,no,no,no,no,no,one year,yes,bank transfer (automatic),49.7,2961.4,1.66
1535-vtjoq,no,female,0,no,no,24,yes,yes,no,no,no,no,no,no,no,two year,no,credit card (automatic),25.15,553.0,0.84
1536-hbswp,no,female,0,no,no,1,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,electronic check,49.9,49.9,1.66
1536-yhdoe,no,male,0,yes,yes,17,yes,yes,dsl,yes,no,no,yes,no,no,one year,yes,mailed check,62.1,1096.65,2.07
1539-lnkhm,no,female,0,no,no,12,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.4,266.6,0.68
1541-etjzo,yes,male,0,no,no,1,yes,yes,dsl,no,no,yes,yes,no,no,month-to-month,no,mailed check,62.05,62.05,2.07
1543-lllft,no,male,1,yes,no,61,yes,yes,fiber optic,no,yes,yes,yes,yes,no,one year,yes,mailed check,98.3,6066.55,3.28
1544-jjmyl,no,male,0,no,no,27,yes,no,dsl,yes,no,yes,yes,yes,no,one year,no,credit card (automatic),69.35,1927.3,2.31
1545-actas,no,female,0,yes,yes,48,yes,no,fiber optic,yes,no,yes,no,yes,yes,one year,yes,bank transfer (automatic),99.7,4977.2,3.32
1545-jfuml,no,male,0,yes,no,71,yes,yes,fiber optic,yes,yes,yes,no,yes,no,two year,yes,electronic check,99.0,6994.6,3.3
1548-aragg,no,female,0,yes,yes,4,yes,yes,dsl,no,yes,no,yes,no,no,month-to-month,yes,mailed check,58.5,224.85,1.95
1548-fehvl,no,male,0,yes,no,61,yes,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,yes,electronic check,106.2,6375.2,3.54
1550-eenbn,no,female,0,no,no,31,yes,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,no,electronic check,104.35,3205.6,3.48
1550-loaha,yes,female,0,yes,no,32,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,no,bank transfer (automatic),84.15,2585.95,2.8
1552-aagrx,no,female,0,no,no,30,yes,yes,fiber optic,yes,no,no,yes,yes,yes,month-to-month,no,bank transfer (automatic),106.4,3211.9,3.55
1552-czcll,no,female,0,yes,yes,55,yes,no,no,no,no,no,no,no,no,month-to-month,no,credit card (automatic),20.0,1087.25,0.67
1552-tkmxs,no,female,0,yes,no,42,yes,no,no,no,no,no,no,no,no,month-to-month,no,credit card (automatic),20.35,869.9,0.68
1555-djeqw,yes,female,0,yes,yes,70,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),114.2,7723.9,3.81
1555-hapsu,no,female,0,yes,yes,71,yes,yes,no,no,no,no,no,no,no,two year,no,credit card (automatic),23.9,1663.5,0.8
1557-emyvt,no,female,0,no,no,43,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),115.05,4895.1,3.84
1559-dtodc,no,male,0,no,no,19,no,no,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),25.15,468.35,0.84
1561-bwhin,no,male,0,yes,yes,19,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.8,344.5,0.66
1563-iwqex,no,female,0,no,no,12,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.7,220.35,0.66
1564-hjuvy,no,male,0,no,no,4,yes,no,dsl,no,yes,no,yes,yes,no,month-to-month,yes,bank transfer (automatic),63.75,226.2,2.12
1564-ntyxf,yes,female,1,no,no,13,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,82.0,1127.2,2.73
1565-rhdjd,yes,female,0,no,yes,4,yes,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,no,bank transfer (automatic),84.05,333.55,2.8
1567-dscic,yes,male,0,no,no,8,yes,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,electronic check,94.0,773.65,3.13
1568-bekzm,no,male,1,yes,no,70,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),90.05,6333.4,3.0
1568-ljszu,no,male,0,yes,yes,68,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),92.2,6392.85,3.07
1569-ttnyj,yes,male,0,yes,no,5,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,78.75,412.1,2.62
1571-savhk,yes,male,0,no,no,12,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,mailed check,99.95,1132.75,3.33
1573-lgxba,no,male,0,yes,yes,57,yes,no,fiber optic,no,yes,yes,no,yes,yes,one year,yes,credit card (automatic),97.55,5598.0,3.25
1574-dycwe,no,female,0,yes,yes,51,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.95,1028.75,0.66
1575-krzze,no,female,0,no,no,4,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,no,electronic check,55.2,220.65,1.84
1576-pfziw,no,male,1,yes,no,70,yes,no,fiber optic,yes,yes,yes,no,yes,yes,two year,no,credit card (automatic),105.35,7511.9,3.51
1577-hktfg,yes,female,0,yes,no,30,yes,no,no,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),19.65,655.85,0.65
1579-klydt,yes,male,0,no,no,7,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,90.45,593.45,3.02
1580-bmcmr,no,male,1,no,no,19,yes,no,fiber optic,yes,no,no,no,no,yes,month-to-month,yes,electronic check,87.3,1637.3,2.91
1582-rafml,yes,male,0,no,no,1,yes,yes,dsl,no,yes,no,yes,no,no,month-to-month,no,mailed check,60.1,60.1,2.0
1583-ihqze,yes,male,0,no,no,12,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,yes,mailed check,112.95,1384.75,3.76
1585-mqssu,yes,male,0,no,no,17,yes,no,dsl,no,no,no,yes,no,no,month-to-month,no,mailed check,51.5,900.5,1.72
1587-fklzb,yes,male,1,yes,yes,66,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,credit card (automatic),99.5,6822.15,3.32
1589-agtlk,yes,male,0,no,no,3,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,45.35,141.5,1.51
1591-mqjtp,no,male,1,yes,no,51,yes,yes,fiber optic,yes,no,yes,no,no,yes,one year,yes,bank transfer (automatic),93.65,4839.15,3.12
1591-nfnlq,yes,male,0,no,no,51,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,no,credit card (automatic),80.0,4242.35,2.67
1591-xwlgb,no,female,0,yes,no,71,yes,no,no,no,no,no,no,no,no,two year,no,credit card (automatic),19.85,1379.6,0.66
1596-bbvtg,yes,male,0,no,no,35,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,credit card (automatic),75.35,2636.05,2.51
1596-oqsps,no,female,0,no,no,11,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,51.1,531.15,1.7
1597-fzreh,yes,female,0,no,no,2,yes,no,dsl,no,no,yes,yes,yes,yes,month-to-month,no,electronic check,76.4,160.8,2.55
1597-lhync,yes,female,1,no,no,26,yes,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,yes,electronic check,95.0,2497.2,3.17
1599-eahxy,no,male,0,yes,yes,60,yes,yes,no,no,no,no,no,no,no,one year,no,credit card (automatic),23.95,1506.4,0.8
1599-mmyrq,no,male,0,yes,yes,62,yes,no,fiber optic,yes,yes,no,no,no,no,one year,yes,credit card (automatic),81.45,4983.05,2.72
